<<<<<<< HEAD
,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,result
342,658,19.35,0,0.026222599,6,169.0474,9,1999,1,0,1,2778.1482
343,112,19.5,1,0.0,14,233.1958,8,1997,2,0,1,3448.8713
344,1052,16.1,1,0.01361686,6,107.2596,9,1999,1,0,1,1665.0688
345,66,12.695633368756642,0,0.023770288,14,107.728,5,1985,1,2,3,2358.5889
346,146,18.5,1,0.045720935,4,145.6102,2,2007,1,1,1,2447.3333
347,384,12.695633368756642,0,0.097145513,15,223.8746,5,1985,1,2,3,5161.2246
348,1129,15.1,1,0.099858247,6,146.4786,8,1997,2,0,1,2483.1016
349,1150,17.25,1,0.047339698,13,96.5068,9,1999,1,0,1,1539.1122
350,1256,19.0,0,0.129596025,9,190.5872,7,2002,1,1,1,3054.152
351,717,10.6,1,0.033024663,2,49.3008,1,1987,0,2,1,738.0394
352,578,12.695633368756642,0,0.195963464,5,105.1622,4,1985,2,0,0,282.91382
353,126,15.2,0,0.112875322,14,37.2848,6,2004,2,1,1,697.40393
354,825,5.845,1,0.104930609,5,212.3218,1,1987,0,2,1,3367.157
355,1274,6.57,0,0.097275225,9,192.682,3,2009,1,2,2,2831.758
356,1297,21.1,0,0.010623794,9,235.4958,7,2002,1,1,1,3099.7092
357,1172,4.88,1,0.134248297,0,54.9298,2,2007,1,1,1,827.9083
358,437,19.35,0,0.033139916,10,175.4738,9,1999,1,0,1,2865.498
359,529,11.1,0,0.044786137,13,173.4054,1,1987,0,2,1,2831.0842
360,674,19.35,0,0.197679823,13,224.6088,0,1998,1,2,0,505.37048
361,1159,9.395,1,0.171042873,6,139.9838,6,2004,2,1,1,2055.9307
362,1231,8.1,1,0.019764765,3,86.6198,6,2004,2,1,1,1412.6019
363,1479,9.1,0,0.080455726,9,47.3718,7,2002,1,1,1,784.4784
364,141,9.395,1,0.109540783,14,41.9112,3,2009,1,2,2,524.8734
365,1538,6.59,0,0.026291649,9,121.7098,3,2009,1,2,2,1965.7723
366,262,15.6,0,0.173299972,6,113.3518,3,2009,1,2,2,1621.3708
367,221,20.85,0,0.021325759,6,104.6306,6,2004,2,1,1,1690.772
368,1157,17.7,1,0.042441097,5,163.221,1,1987,0,2,1,2537.905
369,628,12.35,1,0.0,10,158.8946,8,1997,2,0,1,2736.1753
370,1235,11.0,1,0.057381292,6,241.2512,2,2007,1,1,1,4296.0786
371,940,12.695633368756642,1,0.017277445,10,150.7366,4,1985,2,0,0,388.36786
372,1271,12.695633368756642,0,0.047249645,9,126.7336,4,1985,2,0,0,331.9832
373,584,12.695633368756642,0,0.046408928,10,153.5682,5,1985,1,2,3,3930.9329
374,609,15.1,1,0.067456225,13,257.5304,2,2007,1,1,1,4336.2407
375,963,10.3,0,0.027315417,6,98.7042,8,1997,2,0,1,1591.903
376,561,7.035,0,0.021972988,5,264.091,2,2007,1,1,1,4502.859
377,775,12.65,0,0.059270332,0,229.101,0,1998,1,2,0,607.5718
378,898,15.15,0,0.027936385,0,151.1708,2,2007,1,1,1,2574.3567
379,729,19.75,0,0.033958586,13,212.0902,7,2002,1,1,1,3550.8108
380,1072,5.34,1,0.005973153,13,99.0358,9,1999,1,0,1,1683.4966
381,1173,12.0,0,0.033968012,3,181.0976,6,2004,2,1,1,3243.562
382,29,6.28,0,0.027861814,14,85.5198,2,2007,1,1,1,1440.7312
383,1041,12.695633368756642,0,0.134564284,6,42.7086,4,1985,2,0,0,112.55662
384,289,10.0,0,0.099851786,13,111.7544,7,2002,1,1,1,1687.4462
385,639,12.695633368756642,0,0.280083047,13,92.712,4,1985,2,0,0,278.318
386,1416,19.5,0,0.026320247,9,184.9608,0,1998,1,2,0,537.32684
387,627,10.695,1,0.060665739,2,173.7712,8,1997,2,0,1,2767.089
388,1401,17.0,0,0.052290474,8,122.873,9,1999,1,0,1,2088.0708
389,976,6.78,1,0.140447292,0,93.312,7,2002,1,1,1,1509.5349
390,1242,12.8,1,0.079076331,4,183.7608,8,1997,2,0,1,3218.8398
391,756,15.7,1,0.030599358,13,251.4724,1,1987,0,2,1,3913.973
392,1389,17.7,0,0.051042366,9,126.1678,7,2002,1,1,1,2002.1104
393,1064,12.695633368756642,0,0.123745045,13,175.337,4,1985,2,0,0,424.8855
394,737,19.85,0,0.04592756,6,127.902,2,2007,1,1,1,2049.5642
395,556,16.25,1,0.048975573,6,151.0682,8,1997,2,0,1,2427.2175
396,680,9.395,1,0.13177444,5,87.7198,9,1999,1,0,1,1365.9202
397,645,16.85,1,0.0,13,111.0544,7,2002,1,1,1,1847.7416
398,1238,12.695633368756642,0,0.068788985,13,110.8228,5,1985,1,2,3,3069.152
399,1254,10.1,0,0.05630601,9,117.1492,3,2009,1,2,2,1620.2961
400,297,12.15,0,0.025864429,15,121.844,8,1997,2,0,1,2164.4548
401,1358,10.895,0,0.02704266,11,49.4666,6,2004,2,1,1,813.38074
402,490,12.695633368756642,1,0.124994714,5,100.5358,5,1985,1,2,3,2854.0784
403,949,12.695633368756642,1,0.189512493,4,97.7752,4,1985,2,0,0,268.4757
404,1475,17.1,0,0.038737554,9,164.7842,8,1997,2,0,1,2680.4946
405,932,19.75,0,0.012445941,6,187.8872,6,2004,2,1,1,3258.9133
406,944,15.85,0,0.05740255,13,53.0956,9,1999,1,0,1,879.33875
407,918,14.85,0,0.018609305,3,187.1214,7,2002,1,1,1,3078.9539
408,718,16.25,0,0.078327268,3,90.9804,7,2002,1,1,1,1403.9454
409,1487,15.1,0,0.093464804,9,140.8496,0,1998,1,2,0,289.9384
410,1462,16.35,0,0.090702992,9,195.111,9,1999,1,0,1,3244.423
411,1413,13.15,0,0.024751688,9,178.2686,3,2009,1,2,2,2684.5059
412,964,7.71,1,0.0667322,13,56.2956,7,2002,1,1,1,845.71094
413,918,14.85,0,0.018647294,3,187.5214,3,2009,1,2,2,2817.7031
414,320,8.775,0,0.021603383,6,112.2228,8,1997,2,0,1,1796.0634
415,1360,12.695633368756642,0,0.065799906,8,101.1042,4,1985,2,0,0,290.61197
416,416,8.1,0,0.0,6,213.2902,9,1999,1,0,1,3524.0784
417,67,8.775,0,0.109890489,4,45.0428,6,2004,2,1,1,788.8153
418,697,12.695633368756642,1,0.017093789,13,224.0404,4,1985,2,0,0,848.7712
419,284,12.695633368756642,0,0.16898615,3,184.2266,5,1985,1,2,3,5379.357
420,239,15.5,1,0.026302004,6,102.7332,8,1997,2,0,1,1704.7177
421,454,12.695633368756642,1,0.105155137,6,43.2796,5,1985,1,2,3,1041.6571
422,1032,7.785,0,0.088708388,6,65.051,8,1997,2,0,1,1094.7981
423,398,6.635,1,0.00632491,0,119.1098,6,2004,2,1,1,2031.7164
424,885,17.75,1,0.029629236,6,140.1838,1,1987,0,2,1,2115.9392
425,1374,12.15,0,0.064924087,11,251.204,3,2009,1,2,2,3399.4507
426,26,10.1,0,0.167123591,14,243.5512,6,2004,2,1,1,4065.9348
427,30,13.35,0,0.017813048,4,77.0012,9,1999,1,0,1,1268.5629
428,1371,18.85,0,0.04045348,9,247.0144,7,2002,1,1,1,3978.8982
429,746,21.1,1,0.161370557,6,64.0168,1,1987,0,2,1,783.16296
430,668,6.305,1,0.123617286,13,93.5436,3,2009,1,2,2,1371.2341
431,1249,6.63,1,0.104021582,0,164.85,8,1997,2,0,1,2601.119
432,344,12.1,0,0.067549872,6,178.3002,0,1998,1,2,0,428.57773
433,506,7.26,0,0.01441152,10,118.415,1,1987,0,2,1,1937.6346
434,799,9.5,1,0.010961524,13,184.4608,3,2009,1,2,2,2920.7734
435,631,12.695633368756642,0,0.087294906,13,219.1798,5,1985,1,2,3,5019.0894
436,694,16.75,1,0.014338639,10,75.7038,0,1998,1,2,0,199.41972
437,639,7.365,0,0.159834724,13,92.512,1,1987,0,2,1,1520.4856
438,814,15.7,1,0.008753653,10,205.698,7,2002,1,1,1,3410.5774
439,1193,17.2,1,0.012061003,3,166.4184,3,2009,1,2,2,2482.4294
440,811,6.195,1,0.109596256,0,118.8098,7,2002,1,1,1,1914.2719
441,1064,21.2,0,0.0,13,176.137,9,1999,1,0,1,2569.3694
442,719,6.785,1,0.042047755,10,44.6112,9,1999,1,0,1,722.31494
443,525,13.6,1,0.049791265,5,108.7912,3,2009,1,2,2,1414.6365
444,875,8.85,0,0.054086343,6,182.2292,3,2009,1,2,2,2990.0254
445,993,15.6,1,0.035476594,13,112.4518,1,1987,0,2,1,1924.6472
446,1008,16.75,0,0.060534179,4,169.4106,6,2004,2,1,1,2781.368
447,652,14.15,0,0.034874689,13,242.2828,8,1997,2,0,1,3726.231
448,1390,12.695633368756642,0,0.066403009,11,186.6924,5,1985,1,2,3,4628.262
449,661,6.575,1,0.075815345,1,144.6444,3,2009,1,2,2,2004.9467
450,1177,5.98,0,0.072915282,6,145.1418,0,1998,1,2,0,357.29053
451,1059,5.63,1,0.041077066,10,106.5306,0,1998,1,2,0,285.60315
452,284,20.7,0,0.169808455,3,183.4266,8,1997,2,0,1,3035.3757
453,1025,11.0,0,0.106435421,1,125.7046,2,2007,1,1,1,2073.4126
454,77,6.03,0,0.022749737,4,175.7028,7,2002,1,1,1,2749.147
455,655,18.6,0,0.152029528,2,99.3358,6,2004,2,1,1,1550.7616
456,382,12.695633368756642,1,0.01214561,6,59.7904,5,1985,1,2,3,1700.5758
457,994,10.3,1,0.011124197,13,87.454,6,2004,2,1,1,1476.0579
458,230,20.25,1,0.018834342,6,222.3772,9,1999,1,0,1,3590.7932
459,1016,16.7,1,0.0,0,99.6384,9,1999,1,0,1,1659.4917
460,809,7.315,0,0.015289106,13,151.134,1,1987,0,2,1,2380.395
461,1254,10.1,0,0.056394771,9,115.9492,2,2007,1,1,1,1852.8292
462,459,9.42,1,0.0,5,61.3194,9,1999,1,0,1,990.54736
463,626,6.135,1,0.079650513,0,150.1366,3,2009,1,2,2,2131.9019
464,1433,12.695633368756642,0,0.030359318,11,181.166,5,1985,1,2,3,4620.731
465,1413,12.695633368756642,0,0.04316119,9,176.4686,4,1985,2,0,0,331.7362
466,630,20.5,0,0.020721583,6,91.183,2,2007,1,1,1,1449.6796
467,1364,13.85,0,0.031515822,11,37.948,2,2007,1,1,1,625.3774
468,540,12.6,1,0.073858923,4,253.2356,1,1987,0,2,1,4373.888
469,765,20.85,1,0.056785107,1,102.2648,2,2007,1,1,1,1598.3121
470,785,15.7,0,0.0,0,250.6724,9,1999,1,0,1,4286.829
471,779,19.7,0,0.041908424,5,109.5912,3,2009,1,2,2,1508.5964
472,992,12.15,1,0.058377105,6,160.6552,1,1987,0,2,1,2624.3599
473,444,15.85,1,0.184169331,5,38.6506,0,1998,1,2,0,120.41959
474,1030,12.695633368756642,1,0.279663801,5,35.6558,4,1985,2,0,0,114.45153
475,625,14.0,1,0.042042857,13,53.864,7,2002,1,1,1,857.21497
476,855,15.5,1,0.100765839,6,196.0768,8,1997,2,0,1,3116.39
477,1039,11.3,0,0.007291207,10,196.8426,9,1999,1,0,1,3012.4895
478,987,12.695633368756642,1,0.182980378,3,80.496,4,1985,2,0,0,289.06033
479,774,5.695,1,0.0,1,256.4988,0,1998,1,2,0,1192.6287
480,1107,16.0,0,0.057175809,4,223.5404,7,2002,1,1,1,3816.348
481,1471,8.6,0,0.06969924,9,92.6146,3,2009,1,2,2,1256.0613
482,1199,12.695633368756642,1,0.120667057,13,94.6752,5,1985,1,2,3,2739.6877
483,203,7.475,0,0.148751515,6,241.8854,9,1999,1,0,1,3951.0903
484,332,9.5,1,0.133296733,5,229.8668,2,2007,1,1,1,3748.7256
485,806,13.65,1,0.013111823,6,113.2834,2,2007,1,1,1,2093.608
486,180,12.1,0,0.115052659,0,222.6114,9,1999,1,0,1,3784.8655
487,1216,6.425,0,0.093644428,6,174.3712,7,2002,1,1,1,2719.866
488,1278,7.39,0,0.092971061,9,252.4066,7,2002,1,1,1,3479.1685
489,1497,6.775,0,0.105245865,9,81.925,8,1997,2,0,1,1430.984
490,1258,6.965,0,0.028664878,9,159.0604,3,2009,1,2,2,2334.4707
491,1189,17.5,0,0.026142114,13,256.3356,8,1997,2,0,1,3989.5051
492,1275,16.6,0,0.027635129,9,178.8344,7,2002,1,1,1,2769.3135
493,644,11.65,1,0.075786047,13,85.3908,1,1987,0,2,1,1343.5139
494,580,19.6,1,0.214306131,13,166.7816,0,1998,1,2,0,404.07187
495,194,12.695633368756642,0,0.057118149,6,124.8046,5,1985,1,2,3,3429.335
496,943,16.6,0,0.102967068,6,118.8466,6,2004,2,1,1,1898.5814
497,1475,12.695633368756642,0,0.038549965,9,164.2842,5,1985,1,2,3,4084.7466
498,1125,17.7,0,0.087945039,4,183.3292,9,1999,1,0,1,3223.872
499,556,16.25,1,0.048934817,6,153.0682,1,1987,0,2,1,2466.013
500,0,11.6,0,0.040945898,14,142.9154,8,1997,2,0,1,2231.1204
501,715,9.6,1,0.023788808,13,187.8872,0,1998,1,2,0,578.9172
502,349,10.395,1,0.029861927,4,86.6514,1,1987,0,2,1,1342.6278
503,1325,6.86,0,0.036611419,9,230.201,7,2002,1,1,1,3575.5854
504,1012,7.35,0,0.028589521,6,42.0454,6,2004,2,1,1,732.0211
505,223,8.8,0,0.071720362,13,210.6612,3,2009,1,2,2,3020.834
506,251,7.905,0,0.09203683,5,110.5254,0,1998,1,2,0,239.82413
507,289,10.0,0,0.099649694,13,113.7544,8,1997,2,0,1,1923.0546
508,864,12.695633368756642,0,0.099274751,6,115.2518,5,1985,1,2,3,3213.1184
509,79,15.35,0,0.020368186,14,216.9508,7,2002,1,1,1,3796.235
510,409,19.85,0,0.176712457,6,222.9772,3,2009,1,2,2,3793.5845
511,969,17.75,0,0.034949223,4,250.275,2,2007,1,1,1,4360.407
512,292,12.695633368756642,0,0.093315935,5,58.7904,4,1985,2,0,0,195.17613
513,1431,16.6,0,0.0163024,8,109.5596,2,2007,1,1,1,1757.3555
514,865,5.735,0,0.05704978,6,175.037,9,1999,1,0,1,2812.3867
515,1142,6.55,1,0.034674522,1,157.5288,7,2002,1,1,1,2444.1943
516,270,12.695633368756642,0,0.015470159,5,100.4384,4,1985,2,0,0,260.3338
517,780,7.35,1,0.014362412,6,241.1512,6,2004,2,1,1,3987.8032
518,583,8.115,1,0.032224086,3,154.8972,7,2002,1,1,1,2351.8147
519,631,12.695633368756642,0,0.153585858,13,221.1798,4,1985,2,0,0,626.01154
520,183,8.05,1,0.165013572,4,113.2518,7,2002,1,1,1,1835.5112
521,1223,7.935,0,0.017226149,4,48.635,3,2009,1,2,2,592.20953
522,912,17.25,0,0.107041738,5,41.2822,8,1997,2,0,1,655.13477
523,10,8.26,1,0.03249201,14,124.773,9,1999,1,0,1,2037.1265
524,825,12.695633368756642,1,0.104509448,5,214.7218,5,1985,1,2,3,5254.067
525,768,12.695633368756642,1,0.077636468,10,236.2248,5,1985,1,2,3,6315.9854
526,339,6.52,0,0.044598726,3,167.7842,6,2004,2,1,1,2681.0337
527,68,12.695633368756642,0,0.169493477,7,57.0614,5,1985,1,2,3,1901.257
528,916,12.695633368756642,1,0.051427223,1,187.7556,4,1985,2,0,0,514.9264
529,281,13.5,0,0.021492339,6,179.6976,6,2004,2,1,1,3160.0256
530,844,9.1,1,0.0,5,81.9618,7,2002,1,1,1,1288.4293
531,1109,19.2,1,0.02304845,6,183.495,2,2007,1,1,1,3481.739
532,816,21.35,0,0.077729209,6,97.0094,6,2004,2,1,1,1533.7518
533,183,8.05,1,0.165611092,4,114.2518,2,2007,1,1,1,1872.7167
534,956,12.695633368756642,0,0.027858864,1,230.2668,4,1985,2,0,0,591.2299
535,366,12.85,0,0.033408076,6,195.0768,2,2007,1,1,1,3282.3171
536,822,9.895,1,0.028779079,3,114.8492,7,2002,1,1,1,1844.7115
537,1174,20.6,1,0.030557961,4,210.2244,9,1999,1,0,1,4311.4204
538,1060,8.985,1,0.058154195,5,129.831,2,2007,1,1,1,2068.1577
539,570,18.25,0,0.079666936,5,226.9062,2,2007,1,1,1,3867.3193
540,684,15.1,0,0.095306027,0,157.1604,9,1999,1,0,1,2694.6602
541,616,12.695633368756642,1,0.150455041,13,170.879,4,1985,2,0,0,633.66583
542,757,15.35,0,0.074731622,13,87.883,9,1999,1,0,1,1351.3955
543,225,12.695633368756642,0,0.268966279,3,79.1986,4,1985,2,0,0,285.42288
544,1442,12.0,0,0.104392185,8,258.8278,9,1999,1,0,1,3710.0999
545,735,12.695633368756642,0,0.039104567,5,245.3802,5,1985,1,2,3,6564.1807
546,1130,9.195,1,0.117963418,13,161.1578,3,2009,1,2,2,2371.8823
547,727,18.2,0,0.0,6,195.411,0,1998,1,2,0,457.64502
548,660,18.85,1,0.138305372,13,251.1724,8,1997,2,0,1,3655.1804
549,378,14.85,1,0.0,4,261.691,9,1999,1,0,1,3992.2456
550,876,19.85,1,0.020994235,13,60.7194,2,2007,1,1,1,974.01483
551,1386,6.13,0,0.028297924,9,107.1912,1,1987,0,2,1,1703.7749
552,568,12.695633368756642,0,0.049660306,3,163.4894,4,1985,2,0,0,430.2221
553,38,12.695633368756642,0,0.029637145,14,146.9444,5,1985,1,2,3,3609.6804
554,449,18.25,0,0.06049406,15,163.9526,3,2009,1,2,2,2176.91
555,766,17.35,0,0.056146632,0,99.5016,3,2009,1,2,2,1339.4813
556,98,12.695633368756642,0,0.013925484,14,130.1652,5,1985,1,2,3,2855.92
557,1481,12.695633368756642,0,0.043574485,9,148.3392,4,1985,2,0,0,335.40256
558,339,6.52,0,0.044676513,3,167.6842,9,1999,1,0,1,2717.6843
559,466,13.65,1,0.073025792,5,198.6426,9,1999,1,0,1,3153.3254
560,1327,13.5,0,0.072816495,9,157.892,7,2002,1,1,1,2592.097
561,953,16.0,1,0.115772125,6,58.9246,9,1999,1,0,1,962.5635
562,19,10.6,0,0.057027285,4,232.3642,3,2009,1,2,2,3013.4675
563,1054,20.85,0,0.0,13,193.8452,1,1987,0,2,1,2411.9094
564,738,7.42,1,0.025780862,13,187.0872,9,1999,1,0,1,3303.4175
565,429,14.35,1,0.090837986,5,232.7984,1,1987,0,2,1,3422.2156
566,819,12.695633368756642,0,0.009991275,13,161.5552,5,1985,1,2,3,4333.0054
567,1425,20.7,0,0.039325397,9,149.4366,7,2002,1,1,1,2271.499
568,374,7.97,0,0.02156897,12,106.4596,9,1999,1,0,1,1702.2484
569,107,5.0,0,0.0,14,188.353,1,1987,0,2,1,3206.3547
570,73,19.7,0,0.0,14,84.2592,7,2002,1,1,1,1271.6566
571,955,9.0,0,0.085883187,13,167.4816,1,1987,0,2,1,2609.3523
572,302,6.765,1,0.087615564,5,104.3306,3,2009,1,2,2,1432.1553
573,754,4.555,1,0.034497126,5,110.3544,3,2009,1,2,2,1688.5988
574,641,12.695633368756642,1,0.025800674,10,101.6674,5,1985,1,2,3,2625.334
575,714,13.15,1,0.063525167,13,86.3856,0,1998,1,2,0,227.07066
576,1082,9.395,0,0.165907543,13,106.528,0,1998,1,2,0,285.51355
577,1172,4.88,1,0.0,0,54.1298,7,2002,1,1,1,1026.0614
578,195,10.0,0,0.112492619,13,237.559,0,1998,1,2,0,548.1603
579,636,10.195,0,0.159906706,5,141.7154,6,2004,2,1,1,2148.46
580,1329,11.3,0,0.0479876,9,180.866,2,2007,1,1,1,3159.3882
581,1066,12.695633368756642,1,0.062282301,0,143.5444,4,1985,2,0,0,389.9151
582,1143,12.695633368756642,1,0.03770442,0,154.8656,5,1985,1,2,3,4071.782
583,1504,12.695633368756642,0,0.147355554,8,107.0938,5,1985,1,2,3,2430.0818
584,1126,20.7,1,0.114762583,4,95.1436,2,2007,1,1,1,1541.1285
585,124,15.35,0,0.09659331,14,198.2768,7,2002,1,1,1,3224.5195
586,172,5.44,0,0.025531593,4,241.5538,7,2002,1,1,1,3608.5955
587,841,6.715,1,0.121586376,0,40.0454,8,1997,2,0,1,711.725
588,1237,14.1,0,0.066875983,13,198.8084,8,1997,2,0,1,3206.3054
589,394,11.0,1,0.088344041,5,158.463,2,2007,1,1,1,2547.2844
590,555,5.695,0,0.065535324,5,258.5646,1,1987,0,2,1,4709.731
591,1045,17.1,0,0.054317483,1,85.7566,7,2002,1,1,1,1382.252
592,659,18.6,0,0.077011493,13,160.5236,7,2002,1,1,1,2476.4697
593,737,12.695633368756642,0,0.045448081,6,127.202,5,1985,1,2,3,3500.8464
594,487,14.0,0,0.041374909,15,181.7634,7,2002,1,1,1,3165.7979
595,141,9.395,1,0.109005584,14,43.3112,1,1987,0,2,1,672.699
596,186,9.21,0,0.008814363,6,122.7414,2,2007,1,1,1,2115.4775
597,194,16.25,0,0.057348328,6,123.2046,1,1987,0,2,1,1986.6255
598,1414,12.695633368756642,0,0.076483451,9,117.3492,5,1985,1,2,3,3227.1707
599,803,20.2,1,0.039407615,2,156.563,3,2009,1,2,2,2227.54
600,497,12.695633368756642,0,0.104171229,5,122.4072,5,1985,1,2,3,3040.804
601,1236,12.695633368756642,0,0.03854151,6,117.4808,5,1985,1,2,3,3044.0251
602,1209,17.6,0,0.105306199,13,164.3868,3,2009,1,2,2,2433.8633
603,1156,17.6,1,0.07624018,10,113.1202,9,1999,1,0,1,1921.8676
604,1316,19.2,0,0.041461032,9,129.931,2,2007,1,1,1,2132.9177
605,79,12.695633368756642,0,0.020228528,14,218.0508,5,1985,1,2,3,5231.4688
606,791,17.85,1,0.046569711,6,125.6388,1,1987,0,2,1,2066.767
607,1069,17.35,1,0.04146639,5,90.9804,6,2004,2,1,1,1472.701
608,979,18.6,1,0.171476879,10,47.0376,8,1997,2,0,1,844.0111
609,835,13.85,1,0.043345406,5,162.821,0,1998,1,2,0,334.69586
610,803,20.2,1,0.065692664,2,158.163,0,1998,1,2,0,426.02002
611,890,7.655,0,0.031944868,3,116.1492,8,1997,2,0,1,1915.442
612,1077,11.8,1,0.107493292,4,220.4772,3,2009,1,2,2,3125.167
613,1114,18.2,1,0.026170661,0,241.1196,3,2009,1,2,2,3302.8884
614,1425,20.7,0,0.039213146,9,150.7366,1,1987,0,2,1,2415.4646
615,1092,18.0,0,0.065296399,13,145.2418,0,1998,1,2,0,339.28342
616,1400,16.35,0,0.017019624,9,94.541,9,1999,1,0,1,1546.2522
617,662,14.1,0,0.113443531,0,53.0956,9,1999,1,0,1,902.6945
618,1370,12.695633368756642,0,0.04153551,8,32.8216,5,1985,1,2,3,1002.0796
619,813,12.695633368756642,0,0.03863415,4,109.4886,4,1985,2,0,0,300.33563
620,281,13.5,0,0.035980572,6,180.8976,0,1998,1,2,0,523.65967
621,886,6.67,1,0.0,13,86.5514,0,1998,1,2,0,216.98883
622,974,12.35,0,0.093485761,13,119.6124,7,2002,1,1,1,1990.4369
623,498,8.895,1,0.137530409,5,162.5236,1,1987,0,2,1,2459.1455
624,63,17.5,0,0.098056243,14,175.7738,9,1999,1,0,1,2934.3035
625,1129,15.1,1,0.099775148,6,142.9786,1,1987,0,2,1,2262.8635
626,1430,20.5,0,0.032902177,9,39.7822,3,2009,1,2,2,490.73978
627,233,9.3,0,0.028579933,0,195.9136,7,2002,1,1,1,3239.7842
628,198,20.25,1,0.102883628,3,93.412,9,1999,1,0,1,1532.27
629,1423,7.105,0,0.044800289,9,58.0562,6,2004,2,1,1,975.5991
630,509,5.095,1,0.13023619,13,140.3838,2,2007,1,1,1,2116.3005
631,410,11.5,1,0.0,13,110.5254,8,1997,2,0,1,1806.9462
632,1263,19.6,0,0.041524729,9,87.8514,2,2007,1,1,1,1342.4332
633,622,8.155,1,0.033607569,5,74.2354,9,1999,1,0,1,1206.8622
634,1076,5.175,0,0.0375513,3,84.1224,3,2009,1,2,2,1379.1938
635,213,12.3,1,0.108158918,15,91.2804,0,1998,1,2,0,253.8888
636,129,7.85,0,0.162844648,7,143.2444,1,1987,0,2,1,2107.3682
637,380,12.695633368756642,0,0.229678918,5,248.246,4,1985,2,0,0,591.7711
638,435,10.5,0,0.05266193,5,88.183,7,2002,1,1,1,1302.4932
639,1448,18.75,0,0.034447102,9,212.5218,3,2009,1,2,2,3157.2158
640,68,14.65,0,0.171012056,7,57.1614,3,2009,1,2,2,787.7753
641,95,10.8,0,0.061050536,14,151.9024,1,1987,0,2,1,2360.7437
642,92,12.695633368756642,0,0.112780422,14,184.7924,5,1985,1,2,3,5234.523
643,1167,18.35,1,0.092209315,5,183.4266,6,2004,2,1,1,3112.0825
644,788,5.19,1,0.044342366,10,105.199,7,2002,1,1,1,1859.0442
645,1227,10.195,0,0.107614855,13,148.6076,7,2002,1,1,1,2419.3105
646,372,15.1,1,0.019974614,5,131.331,7,2002,1,1,1,2156.1045
647,148,11.85,1,0.050163021,6,163.1526,9,1999,1,0,1,2549.1934
648,408,12.15,0,0.0,10,65.1826,8,1997,2,0,1,1066.6332
649,336,12.695633368756642,0,0.0,13,183.3634,4,1985,2,0,0,599.10443
650,1456,12.695633368756642,0,0.070649186,9,73.7696,5,1985,1,2,3,1845.0243
651,1033,9.6,1,0.02733844,13,258.1304,6,2004,2,1,1,4016.2908
652,143,7.535,0,0.0,14,120.244,3,2009,1,2,2,1749.9354
653,1373,12.6,0,0.082738167,9,173.5054,6,2004,2,1,1,3079.095
654,821,12.6,1,0.031583781,0,172.8764,9,1999,1,0,1,2921.4084
655,1279,17.75,0,0.097710924,8,241.9196,8,1997,2,0,1,3775.7598
656,134,15.0,0,0.0,7,45.906,1,1987,0,2,1,774.47235
657,1145,12.695633368756642,0,0.130662596,4,110.3228,4,1985,2,0,0,279.05167
658,1031,12.695633368756642,0,0.106200539,6,178.437,5,1985,1,2,3,4918.923
659,1255,12.695633368756642,0,0.027144323,9,172.8106,5,1985,1,2,3,4620.493
660,1105,5.44,1,0.017088476,0,176.837,9,1999,1,0,1,2864.8713
661,1110,12.85,0,0.022731909,6,182.4318,2,2007,1,1,1,3477.384
662,24,9.895,0,0.167691399,14,236.4564,1,1987,0,2,1,3619.9417
663,295,12.85,0,0.108192641,6,231.2642,8,1997,2,0,1,3382.0862
664,1084,10.6,0,0.011079996,1,42.2454,1,1987,0,2,1,570.3807
665,523,14.5,1,0.128985562,0,102.9332,2,2007,1,1,1,1709.1343
666,1049,16.35,0,0.032532744,10,166.3842,6,2004,2,1,1,2775.4211
667,1085,11.15,0,0.056932641,0,106.4622,8,1997,2,0,1,1649.5524
668,449,18.25,0,0.060248633,15,165.2526,8,1997,2,0,1,2561.0034
669,1468,12.695633368756642,0,0.092575723,9,130.9652,5,1985,1,2,3,3276.2317
670,677,17.25,1,0.125932787,2,38.248,2,2007,1,1,1,625.22034
671,579,10.8,0,0.04992156,6,246.0144,3,2009,1,2,2,3343.6636
672,470,20.75,1,0.129229963,12,240.088,1,1987,0,2,1,3845.4075
673,736,11.5,0,0.174222894,6,129.4652,3,2009,1,2,2,1836.6265
674,973,11.8,1,0.128414313,13,33.0558,0,1998,1,2,0,101.61334
675,1431,16.6,0,0.016243582,8,107.6596,7,2002,1,1,1,1545.1779
676,1161,17.6,0,0.049027044,13,112.6176,1,1987,0,2,1,1836.4186
677,732,9.8,1,0.045451204,0,36.2874,3,2009,1,2,2,477.57648
678,1398,10.85,0,0.028724484,9,116.0808,9,1999,1,0,1,2016.6078
679,564,16.6,0,0.122125769,6,174.4738,1,1987,0,2,1,2799.903
680,251,7.905,0,0.055072409,5,109.1254,9,1999,1,0,1,1675.683
681,526,12.695633368756642,0,0.022772467,5,263.2594,5,1985,1,2,3,6063.3027
682,1478,12.6,0,0.064098602,8,123.5414,6,2004,2,1,1,2079.5518
683,1325,12.695633368756642,0,0.063972131,9,228.401,4,1985,2,0,0,513.6786
684,1006,20.0,1,0.060145056,0,167.1132,3,2009,1,2,2,2418.3474
685,861,10.195,1,0.14616317,4,193.1794,7,2002,1,1,1,3135.5005
